cross,reference,chr,start,end,crossovers,gene,mRNA,exon,CDS
lycopersicum_pimpinellifolium,lycopersicum,chr1,31000000,31100000,0,4,4,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr1,31100000,31200000,0,2,2,12,8
lycopersicum_pimpinellifolium,lycopersicum,chr1,31200000,31300000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,31300000,31400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,31400000,31500000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,31500000,31600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,31600000,31700000,0,1,1,2,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,31700000,31800000,0,5,5,13,9
lycopersicum_pimpinellifolium,lycopersicum,chr1,31800000,31900000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,31900000,32000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,32000000,32100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,32100000,32200000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,32200000,32300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,32300000,32400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,32400000,32500000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,32500000,32600000,0,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr1,32600000,32700000,0,5,5,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr1,32700000,32800000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,32800000,32900000,0,4,4,8,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,32900000,33000000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr1,33000000,33100000,0,4,4,39,38
lycopersicum_pimpinellifolium,lycopersicum,chr1,33100000,33200000,0,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr1,33200000,33300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,33300000,33400000,0,2,2,10,8
lycopersicum_pimpinellifolium,lycopersicum,chr1,33400000,33500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,33500000,33600000,0,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,33600000,33700000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,33700000,33800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,33800000,33900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,33900000,34000000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,34000000,34100000,0,1,1,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr1,34100000,34200000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,34200000,34300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,34300000,34400000,0,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,34400000,34500000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,34500000,34600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,34600000,34700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,34700000,34800000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,34800000,34900000,0,3,3,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,34900000,35000000,0,5,5,16,15
lycopersicum_pimpinellifolium,lycopersicum,chr1,35000000,35100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,35100000,35200000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,35200000,35300000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,35300000,35400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,35400000,35500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,35500000,35600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,35600000,35700000,1,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,35700000,35800000,0,1,1,10,9
lycopersicum_pimpinellifolium,lycopersicum,chr1,35800000,35900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,35900000,36000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36000000,36100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36100000,36200000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,36200000,36300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36300000,36400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36400000,36500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36500000,36600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36600000,36700000,0,1,1,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr1,36700000,36800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,36800000,36900000,0,1,1,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr1,36900000,37000000,0,3,3,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr1,37000000,37100000,0,1,1,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,37100000,37200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,37200000,37300000,0,1,1,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr1,37300000,37400000,0,1,1,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,37400000,37500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,37500000,37600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,37600000,37700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,37700000,37800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,37800000,37900000,0,2,2,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,37900000,38000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38000000,38100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38100000,38200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38200000,38300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38300000,38400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38400000,38500000,0,1,1,2,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,38500000,38600000,0,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,38600000,38700000,0,6,6,40,39
lycopersicum_pimpinellifolium,lycopersicum,chr1,38700000,38800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38800000,38900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,38900000,39000000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,39000000,39100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,39100000,39200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,39200000,39300000,0,1,1,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr1,39300000,39400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,39400000,39500000,0,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr1,39500000,39600000,0,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,39600000,39700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,39700000,39800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,39800000,39900000,0,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,39900000,40000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40000000,40100000,0,3,3,7,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,40100000,40200000,0,3,3,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr1,40200000,40300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40300000,40400000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,40400000,40500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40500000,40600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40600000,40700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40700000,40800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40800000,40900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,40900000,41000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,41000000,41100000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,41100000,41200000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,41200000,41300000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,41300000,41400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,41400000,41500000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,41500000,41600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,41600000,41700000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,41700000,41800000,0,3,3,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,41800000,41900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,41900000,42000000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,42000000,42100000,0,6,6,16,15
lycopersicum_pimpinellifolium,lycopersicum,chr1,42100000,42200000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,42200000,42300000,0,0,0,5,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,42300000,42400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,42400000,42500000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,42500000,42600000,0,0,0,9,7
lycopersicum_pimpinellifolium,lycopersicum,chr1,42600000,42700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,42700000,42800000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,42800000,42900000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,42900000,43000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,43000000,43100000,0,2,2,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr1,43100000,43200000,0,1,1,4,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,43200000,43300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,43300000,43400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,43400000,43500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,43500000,43600000,1,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,43600000,43700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,43700000,43800000,0,2,2,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,43800000,43900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,43900000,44000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44000000,44100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44100000,44200000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,44200000,44300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44300000,44400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44400000,44500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44500000,44600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44600000,44700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44700000,44800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44800000,44900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,44900000,45000000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,45000000,45100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45100000,45200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45200000,45300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45300000,45400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45400000,45500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45500000,45600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45600000,45700000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,45700000,45800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,45800000,45900000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,45900000,46000000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,46000000,46100000,0,4,4,7,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,46100000,46200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,46200000,46300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,46300000,46400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,46400000,46500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,46500000,46600000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,46600000,46700000,1,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,46700000,46800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,46800000,46900000,0,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr1,46900000,47000000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,47000000,47100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,47100000,47200000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,47200000,47300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,47300000,47400000,0,5,5,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr1,47400000,47500000,0,3,3,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr1,47500000,47600000,0,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,47600000,47700000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,47700000,47800000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,47800000,47900000,0,2,2,39,36
lycopersicum_pimpinellifolium,lycopersicum,chr1,47900000,48000000,0,2,2,11,10
lycopersicum_pimpinellifolium,lycopersicum,chr1,48000000,48100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,48100000,48200000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,48200000,48300000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr1,48300000,48400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,48400000,48500000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,48500000,48600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,48600000,48700000,0,4,4,9,7
lycopersicum_pimpinellifolium,lycopersicum,chr1,48700000,48800000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,48800000,48900000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,48900000,49000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,49000000,49100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,49100000,49200000,0,2,2,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr1,49200000,49300000,0,1,1,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr1,49300000,49400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,49400000,49500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,49500000,49600000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,49600000,49700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,49700000,49800000,0,4,4,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr1,49800000,49900000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,49900000,50000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50000000,50100000,0,2,2,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr1,50100000,50200000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,50200000,50300000,0,1,1,22,21
lycopersicum_pimpinellifolium,lycopersicum,chr1,50300000,50400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50400000,50500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50500000,50600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50600000,50700000,0,5,5,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr1,50700000,50800000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50800000,50900000,0,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,50900000,51000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51000000,51100000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,51100000,51200000,0,6,6,21,21
lycopersicum_pimpinellifolium,lycopersicum,chr1,51200000,51300000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,51300000,51400000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,51400000,51500000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51500000,51600000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,51600000,51700000,0,1,1,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr1,51700000,51800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51800000,51900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51900000,52000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52000000,52100000,0,3,3,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,52100000,52200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52200000,52300000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52300000,52400000,0,4,4,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr1,52400000,52500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52500000,52600000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,52600000,52700000,1,4,4,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr1,52700000,52800000,1,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,52800000,52900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52900000,53000000,0,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,53000000,53100000,0,2,2,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr1,53100000,53200000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,53200000,53300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,53300000,53400000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,53400000,53500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,53500000,53600000,0,2,2,16,15
lycopersicum_pimpinellifolium,lycopersicum,chr1,53600000,53700000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,53700000,53800000,0,4,4,37,36
lycopersicum_pimpinellifolium,lycopersicum,chr1,53800000,53900000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,53900000,54000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54000000,54100000,0,3,3,8,7
lycopersicum_pimpinellifolium,lycopersicum,chr1,54100000,54200000,0,5,5,9,8
lycopersicum_pimpinellifolium,lycopersicum,chr1,54200000,54300000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,54300000,54400000,1,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,54400000,54500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54500000,54600000,0,2,2,26,26
lycopersicum_pimpinellifolium,lycopersicum,chr1,54600000,54700000,0,3,3,6,4
lycopersicum_pimpinellifolium,lycopersicum,chr1,54700000,54800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54800000,54900000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,54900000,55000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55000000,55100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55100000,55200000,0,1,1,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr1,55200000,55300000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,55300000,55400000,1,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55400000,55500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55500000,55600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55600000,55700000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,55700000,55800000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55800000,55900000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55900000,56000000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56000000,56100000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,56100000,56200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56200000,56300000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,56300000,56400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56400000,56500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56500000,56600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56600000,56700000,0,4,4,7,6
lycopersicum_pimpinellifolium,lycopersicum,chr1,56700000,56800000,0,6,6,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr1,56800000,56900000,0,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr1,56900000,57000000,0,1,1,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr1,57000000,57100000,0,1,1,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,57100000,57200000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr1,57200000,57300000,0,3,3,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr1,57300000,57400000,0,4,4,46,47
lycopersicum_pimpinellifolium,lycopersicum,chr1,57400000,57500000,0,2,2,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr1,57500000,57600000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,57600000,57700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,57700000,57800000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr1,57800000,57900000,0,3,3,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr1,57900000,58000000,0,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr1,58000000,58100000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,58100000,58200000,0,5,5,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr1,58200000,58300000,0,4,4,4,4
